Principal Investigator,Expedition,OS Region,Reference Author Published year,Reference doi,Date of collection,Sample ID,Latitude,Longitude,Sampling Depth [m],Percentage Irradiance Depth (% of surface PAR),Optical Depth,CP and PP Analysis Method,CP and PP analysis Incubation Length [hours],CaCO3 production (CP) [µmol C m-3 d-1],CaCO3 production Standard Deviation [µmol C m-3 d-1],Primary Production (PP) [µmol C m-3 d-1],Primary Production Standard Deviation [µmol C m-3 d-1],Total Coccolithophore cell counts [cells mL-1],Emiliania huxleyi cell counts [cells mL-1],Chlorophyll a [mg m-3],Inorganic Nitrogen (NOx) [µM N L-1],Silicate [µM Si L-1],Phosphate [µM P L-1],Dissolved Inorganic Carbon (DIC) [μmol C kg-1],Total Alkalinity  [μmol C kg-1],Bicarbonate Ion (HCO3-) [μmol C kg-1],Carbonate Ion (CO32-) [μmol C kg-1],pH,Temperature [oC],Salinity
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-24,32,50.026,-4.359,11,14,1.97,MDT,24,200.25,90.93,2520.6,230.66,697,,1.33,1.89,1.82,0.14,2098.8,2341.9,1911.5,173.9,8.1,14,35.3
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-24,32,50.026,-4.359,15,5,3,MDT,24,126.77,,2247.76,657.25,457,,1.51,2.92,2.65,0.23,2126.1,2347.6,1951.2,159.9,8.07,12.9,35.3
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-24,32,50.026,-4.359,25,1,4.61,MDT,24,1.54,1.22,407.6,133,103,,0.88,0.73,0.8,0.16,2139.5,2349.2,1971.2,152.3,8.06,12.2,35.3
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-26,37,52.995,2.501,2,55,0.6,MDT,24,63.06,2.72,2971.67,176.94,20,,1.21,0.74,0.79,0.13,2087.9,2293.4,1922.1,150.1,8.04,14.6,34.1
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-26,37,52.995,2.501,5,20,1.61,MDT,24,43.34,3.8,3205.12,570.49,47,,1.29,0.87,0.79,0.12,2085.3,2292.9,1918.4,151.4,8.04,14.6,34.1
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-26,37,52.995,2.501,10,14,1.97,MDT,24,22.56,1,2814.32,207.78,25.69,,1.34,0.75,0.79,0.13,2088.8,2294.1,1923.2,150,8.03,14.6,34.1
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-26,37,52.995,2.501,15,5,3,MDT,24,24.13,3.99,1878.63,329.02,18.1,,1.19,0.75,0.8,0.12,2087.9,2293.7,1922,150.3,8.04,14.6,34.1
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-26,37,52.995,2.501,20,1,4.61,MDT,24,7.09,1.44,558.05,,22.68,,1.08,0.76,0.8,0.12,2089.7,2293.6,1924.9,149,8.03,14.6,34.1
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-27,39,54.305,7.31,2,55,0.6,MDT,24,824.92,245.15,5032.08,568.38,897.95,,2.38,4.26,3.48,0.03,2119.3,2340.3,1942.9,161.8,8.08,14.3,33.2
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-27,39,54.305,7.31,6,20,1.61,MDT,24,586.56,316.56,5995,310.39,832.65,,3.6,4.53,3.64,0.06,2125.3,2341.2,1952.2,158.3,8.08,13.6,33.2
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-27,39,54.305,7.31,10,14,1.97,MDT,24,583.26,188.28,5558.33,289.82,723.8,,4.14,4.61,3.74,0.07,2127.2,2342.4,1954.4,157.8,8.08,13.5,33.2
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-27,39,54.305,7.31,15,5,3,MDT,24,197.97,68.71,3884.92,557.98,250.34,,4.36,4.74,3.83,0.08,2131.1,2342.7,1960.4,155.5,8.07,13.4,33.2
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-27,39,54.305,7.31,22,1,4.61,MDT,24,34.09,,1726.72,,397.28,,4.66,4.73,3.82,0.06,2131.3,2342,1961.1,154.9,8.07,13.4,33.2
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-29,48,57.763,4.59,5,55,0.6,MDT,24,73.21,31.55,1385.84,455.52,476.19,,0.45,0.27,0.29,0,2054,2293.3,1871,170,8.12,13.2,34.8
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-29,48,57.763,4.59,12,20,1.61,MDT,24,47.16,31.36,816.55,66.48,476.19,,0.58,0.04,0.27,0,2068,2307.7,1884.8,170.2,8.12,12.4,35.1
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-29,48,57.763,4.59,26,14,1.97,MDT,24,41.5,23.39,908.9,85.74,176.87,,0.82,0.09,0.42,0.05,2082.3,2313.6,1904.8,164.1,8.13,10.6,35.1
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-29,48,57.763,4.59,32,5,3,MDT,24,34.19,30.51,313.72,38.17,401.36,,0.98,0.47,0.52,0.11,2099.1,2318.4,1928.7,156.2,8.13,9.4,35.1
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-06-29,48,57.763,4.59,40,1,4.61,MDT,24,5.82,5.38,51.77,7.36,238.09,,0.68,1.23,0.64,0.19,2104.2,2327,1931.7,158.5,8.13,9.4,35.2
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-02,59,56.493,3.608,12,55,0.6,MDT,24,31.33,16.65,766.9,55.88,231,,,,,,,,,,,,
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-02,59,56.493,3.608,12,20,1.61,MDT,24,34.4,14.03,536.07,141.04,231,,0.25,0.19,0.06,0.02,2093.9,2312.9,1920.9,158.1,8.06,13.8,35
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-02,59,56.493,3.608,17,14,1.97,MDT,24,51.25,38.09,626.01,44.3,38,,0.25,0.2,0.06,0.02,2095.9,2314.9,1922.8,158.2,8.06,13.8,35
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-02,59,56.493,3.608,26,5,3,MDT,24,28.66,6.74,349.98,27.48,234,,0.55,0.14,0.14,0.04,2095.7,2321.4,1921.2,160.6,8.13,10,35
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-02,59,56.493,3.608,36,1,4.61,MDT,24,22.9,,273.92,31.72,242,,2.06,0.38,1.06,0.22,2103,,,,,6.5,35
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-03,61,59.679,4.127,4,55,0.6,MDT,24,83.8,21.91,1404.8,158.86,531,,0.67,0.18,0.02,0,2009.3,2215.5,1845.4,150.5,8.11,13.3,30.7
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-03,61,59.679,4.127,8,20,1.61,MDT,24,47.6,22.67,1812.65,117.89,665,,0.74,0.19,0.03,0,2012.8,2217.1,1849.8,149.4,8.11,13.3,30.7
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-03,61,59.679,4.127,12,14,1.97,MDT,24,49.19,24.29,1447.92,156.22,82,,1,0.19,0.04,0,2014.8,2220.3,1851.3,149.9,8.11,13,30.8
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-03,61,59.679,4.127,18,5,3,MDT,24,70.04,36.44,1846.59,90.87,298,,2.44,0.19,0.22,0,2049.6,2281.9,1870.8,166,8.14,12,33.5
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-03,61,59.679,4.127,35,1,4.61,MDT,24,36.36,20.4,77.81,5.86,155,,0.51,5.63,2,0.36,2134.9,2314,1986.8,130.7,8.08,7.1,34.6
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-05,65,59.99,-5.984,5,55,0.6,MDT,24,12.98,1.88,2712.27,214.8,84,,1.05,4.73,1.72,0.32,2088.3,2327.9,1905.1,170,8.13,11.7,35.3
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-05,65,59.99,-5.984,12,20,1.61,MDT,24,34.52,0.85,2798.41,92.33,74,,1.14,4.9,1.76,0.35,2088.5,2328.8,1905.1,170.3,8.13,11.6,35.3
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-05,65,59.99,-5.984,18,14,1.97,MDT,24,11.25,3.67,1923.22,192.25,113,,1.06,5.37,1.91,0.37,2093.5,2330.6,1911.9,168.2,8.13,11.3,35.3
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-05,65,59.99,-5.984,25,5,3,MDT,24,25.85,12.6,732.66,154.33,76,,0.97,6.81,2.26,0.47,2107.5,2327.9,1935.5,157.4,8.11,10.7,35.3
Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi: 10.5194/bg-11-3919-2014,2011-07-05,65,59.99,-5.984,40,1,4.61,MDT,24,2.66,1.14,102.57,10.85,87,,0.72,8.65,2.77,0.6,2121.5,2329.3,1956.7,149.2,8.09,10,35.3
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-06,a1,-37,-54,1,55,0.6,MDT,24,33.31,1.81,3010,22.16,12.73,7.82,2.29,,,,1877.5,2037.1,1742.7,119.1,7.98,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-06,a1,-37,-54,2,33,1.11,MDT,24,23.79,2.05,3610,58.56,15.35,7.56,2.29,0.03,14.2,0.24,,,,,,17.4,28.7
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-06,a1,-37,-54,7,14,1.97,MDT,24,22.43,3.58,4510,40.54,17.67,11.51,2.29,0.03,14.1,0.24,,,,,,17.4,28.7
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-06,a1,-37,-54,9,7,2.66,MDT,24,11.46,,2500,5.97,17.09,10.93,2.12,0.03,14,0.24,,,,,,17.3,28.9
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-06,a1,-37,-54,11,5,3,MDT,24,21.37,0.72,3300,869.54,19.88,13.26,2.21,0.03,13.5,0.25,,,,,,17.3,28.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-06,a1,-37,-54,16,1,4.61,MDT,24,23.66,4.64,4400,1249.74,19.3,18.72,2.71,1.15,2.9,0.4,,,,,,13.3,33
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-07,a2,-38.46,-52.38,1,55,0.6,MDT,24,15.67,2.67,400,25.68,30.37,17.57,0.14,0.01,1.01,0.21,2056.7,2362.8,1829.8,216.3,8.13,18.1,35.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-07,a2,-38.46,-52.38,9,33,1.11,MDT,24,7.63,2.91,410,92.69,32.78,14.59,0.15,0.02,0.89,0.2,,,,,,18.1,35.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-07,a2,-38.46,-52.38,27,14,1.97,MDT,24,9.18,,350,49.47,34.34,17.32,0.19,0.02,0.89,0.21,,,,,,17.8,35.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-07,a2,-38.46,-52.38,35,7,2.66,MDT,24,7.77,2.64,390,33.49,21.75,10.5,0.17,0.02,0.67,0.19,,,,,,17.5,35.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-07,a2,-38.46,-52.38,44,5,3,MDT,24,7.22,1.21,510,21.52,20.43,8.85,0.25,0.02,0.66,0.2,,,,,,17.3,35.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-07,a2,-38.46,-52.38,63,1,4.61,MDT,24,7.37,,170,2.29,93.69,38.53,0.43,0.03,0.33,0.19,,,,,,17,35.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-08,a3,-39.23,-51.24,1,55,0.6,MDT,24,31.41,4.5,2280,223.73,98.65,6.13,0.4,1.36,2.27,0.32,1988.4,2326.5,1743.7,236,8.22,16.9,34.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-08,a3,-39.23,-51.24,6,33,1.11,MDT,24,13.69,2.24,1680,253.02,112.66,7.88,0.39,1.68,1.95,0.34,,,,,,16.9,34.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-08,a3,-39.23,-51.24,17,14,1.97,MDT,24,18.19,7.16,1530,258,79.39,7.88,0.43,2.29,1.54,0.38,,,,,,16,34.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-08,a3,-39.23,-51.24,22,7,2.66,MDT,24,16.53,2.61,1390,63.51,100.74,7.85,0.44,2.29,1.53,0.38,,,,,,15.5,34.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-08,a3,-39.23,-51.24,28,5,3,MDT,24,13.69,1.58,810,79.84,68,7.59,0.28,2.65,1.32,0.41,,,,,,15.3,34.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-08,a3,-39.23,-51.24,40,1,4.61,MDT,24,10.1,1.99,290,64.46,191.9,11.67,0.54,3.07,1.11,0.45,,,,,,14.4,34.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-09,a4,-41.32,-55.1,1,55,0.6,MDT,24,11.54,1.21,3130,195.86,46.31,4.28,1.19,2.18,1.01,0.43,2034.5,2314.3,1826.4,197.2,8.15,15.1,34.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-09,a4,-41.32,-55.1,4,33,1.11,MDT,24,15.51,0.25,2780,71.32,39.69,2.33,1.7,2.19,1,0.42,,,,,,15.1,34.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-09,a4,-41.32,-55.1,10,14,1.97,MDT,24,16.25,,2940,263.94,40.32,2.3,1.29,2.19,0.89,0.42,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-09,a4,-41.32,-55.1,13,7,2.66,MDT,24,9.32,1.87,2320,388.5,31.67,1.91,0.88,2.2,0.88,0.43,,,,,,15.1,34.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-09,a4,-41.32,-55.1,19,5,3,MDT,24,13.76,5.55,2090,248.73,31.13,2.33,0.73,2.31,0.98,0.45,,,,,,14.8,34.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-09,a4,-41.32,-55.1,24,1,4.61,MDT,24,1.57,0.84,370,13.9,46.85,4.99,0.52,2.57,1.07,0.46,,,,,,14.4,34.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-10,a5,-43.22,-58.27,3,55,0.6,MDT,24,20.57,,940,120.79,249.34,244.33,1.64,6.66,0.07,0.66,2023.2,2292.6,1824,188.5,8.2,11.3,34.1
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-10,a5,-43.22,-58.27,3,33,1.11,MDT,24,24.58,2.25,1170,197.29,201.97,198.47,2.19,6.62,0.05,0.66,,,,,,11.3,34.1
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-10,a5,-43.22,-58.27,7,14,1.97,MDT,24,20.9,5.94,1100,102.36,221.82,217.73,1.81,6.63,0.04,0.63,,,,,,11.3,34.1
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-10,a5,-43.22,-58.27,10,7,2.66,MDT,24,16.36,6.11,880,32,257.42,253.34,1.91,6.68,0.04,0.63,,,,,,11.2,34.1
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-10,a5,-43.22,-58.27,13,5,3,MDT,24,13.57,,1070,128.11,207.22,204.89,1.62,6.85,0.03,0.63,,,,,,11.2,34.1
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-10,a5,-43.22,-58.27,19,1,4.61,MDT,24,13.41,2.38,550,38.78,195.55,188.54,1.45,7.63,,0.7,,,,,,10.6,34.1
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-11,a6,-45,-61.29,3,55,0.6,MDT,24,11.65,1.94,4360,368.52,33.62,30.12,0.76,1.16,0.92,0.45,1942.3,2248.2,1720.8,212.7,8.24,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-11,a6,-45,-61.29,4,33,1.11,MDT,24,28.75,3.93,3760,334.46,47.21,36.98,0.75,1.17,0.79,0.46,,,,,,14.1,33.4
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-11,a6,-45,-61.29,11,14,1.97,MDT,24,23.69,6.06,3620,373.45,54.2,48.64,0.76,1.63,0.78,0.49,,,,,,13.5,33.4
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-11,a6,-45,-61.29,14,7,2.66,MDT,24,21.26,3.6,2560,120.66,50.67,47.17,0.75,1.69,0.77,0.56,,,,,,13.3,33.4
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-11,a6,-45,-61.29,17,5,3,MDT,24,16.5,5.98,2290,182.66,61.38,59.53,0.77,2.45,0.75,0.63,,,,,,12.8,33.4
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-11,a6,-45,-61.29,25,1,4.61,MDT,24,10.07,3.2,620,58.47,28.84,25.61,0.11,5.1,0.72,0.91,,,,,,11.1,33.5
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-12,a7,-44.59,-58.42,1,55,0.6,MDT,24,206.92,48.08,2350,496.67,656.11,643.27,1.73,7.7,,0.66,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-12,a7,-44.59,-58.42,4,33,1.11,MDT,24,208.29,11.4,2260,197.71,705.14,705.14,1.55,8.32,,0.73,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-12,a7,-44.59,-58.42,12,14,1.97,MDT,24,420.2,31.78,2400,277.54,1085.73,1079.9,1.18,9.54,,0.8,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-12,a7,-44.59,-58.42,15,7,2.66,MDT,24,228.36,23.99,2540,359.07,1104.41,1097.41,1.3,9.7,,0.81,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-12,a7,-44.59,-58.42,19,5,3,MDT,24,258.87,7.58,3140,110.75,1098.58,1096.24,1.6,9.85,,0.82,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-12,a7,-44.59,-58.42,28,1,4.61,MDT,24,65.21,48.33,600,53.21,936.3,932.8,1.42,10.32,0.1,0.86,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-13,a8,-46.15,-57,1,55,0.6,MDT,24,21.05,0.85,2390,96.64,205.47,160.53,0.89,6.96,0.5,0.67,2041.7,2291.8,1853.2,176.5,8.15,12.2,34.2
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-13,a8,-46.15,-57,4,33,1.11,MDT,24,20.44,2.12,2280,113.76,178.04,145.35,0.91,6.98,0.6,0.67,,,,,,12.2,34.2
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-13,a8,-46.15,-57,11,14,1.97,MDT,24,20.08,0.45,2220,86.48,174.54,131.77,1.03,6.98,0.5,0.67,,,,,,12.2,34.2
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-13,a8,-46.15,-57,14,7,2.66,MDT,24,17.78,2.27,2020,77.24,170.49,132.93,0.99,6.99,0.5,0.67,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-13,a8,-46.15,-57,18,5,3,MDT,24,14.85,4.02,1830,12.38,219.87,167.34,0.95,6.99,0.3,0.67,,,,,,12.1,34.2
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-13,a8,-46.15,-57,25,1,4.61,MDT,24,4.41,0.07,340,43.27,172.78,141.85,0.84,6.61,0.1,0.65,,,,,,11,34.2
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-14,a9,-46.14,-61.29,3,55,0.6,MDT,24,17.54,6.54,5810,404.96,68.65,55.34,2.63,0.49,1,0.46,1991.3,2258.5,1792.9,187.7,8.17,13.8,33.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-14,a9,-46.14,-61.29,3,33,1.11,MDT,24,16.18,2.93,5330,316.26,59.07,45.06,2.58,0.51,1,0.45,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-14,a9,-46.14,-61.29,7,14,1.97,MDT,24,18.98,6.12,5990,537.06,83.12,72.15,3.19,0.46,1,0.46,,,,,,13.7,33.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-14,a9,-46.14,-61.29,9,7,2.66,MDT,24,24.72,3.88,5690,60.31,83.62,78.06,2.73,0.52,1,0.45,,,,,,13.8,33.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-14,a9,-46.14,-61.29,12,5,3,MDT,24,24.13,2.44,5230,158.08,68.84,62.79,,0.48,1,0.45,,,,,,13.8,33.6
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-14,a9,-46.14,-61.29,18,1,4.61,MDT,24,6.31,2.14,1150,172.3,59.53,51.89,2.77,0.5,1,0.47,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-15,a10,-47.29,-60.13,1,55,0.6,MDT,24,45.07,7.46,2390,15.75,428.62,428.62,1.11,7.65,0.3,0.59,1989.9,2269.9,1785.1,194.9,8.23,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-15,a10,-47.29,-60.13,3,33,1.11,MDT,24,41.85,2.11,1960,148.39,436.13,435.29,1.1,7.67,0.3,0.6,,,,,,11.3,33.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-15,a10,-47.29,-60.13,10,14,1.97,MDT,24,42.31,4.38,2100,156.34,510.35,510.35,1.1,7.62,0.3,0.59,,,,,,11.3,33.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-15,a10,-47.29,-60.13,13,7,2.66,MDT,24,40.93,5.46,1500,130.2,431.96,430.29,1.11,7.67,0.3,0.6,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-15,a10,-47.29,-60.13,17,5,3,MDT,24,52.06,1.94,1480,63.81,734.4,734.4,1.23,9.13,0.3,0.65,,,,,,11.1,33.8
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-15,a10,-47.29,-60.13,24,1,4.61,MDT,24,15.04,1.73,400,57.97,765.99,765.99,1.47,11.37,0.6,0.73,,,,,,10.2,33.9
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-16,a11,-47.3,-57,1,55,0.6,MDT,24,13.37,3.5,2230,206.41,148.43,64.63,1.15,6.98,1.4,0.64,2034.7,2304.5,1834.1,189.6,8.18,12.5,34.2
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-16,a11,-47.3,-57,5,33,1.11,MDT,24,12.43,1.37,2180,217.45,135.93,60.87,2.14,6.93,1.1,0.63,,,,,,,
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-16,a11,-47.3,-57,14,14,1.97,MDT,24,22.1,2.5,2380,143.42,132.59,56.29,1.62,6.85,1,0.63,,,,,,12.5,34.2
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-16,a11,-47.3,-57,18,7,2.66,MDT,24,13.1,5.11,1660,111.21,149.27,70.05,1.11,6.85,1,0.63,,,,,,12.5,34.2
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-16,a11,-47.3,-57,23,5,3,MDT,24,11.63,3.5,1570,68.37,151.77,79.64,1.06,6.86,0.9,0.63,,,,,,12.5,34.2
Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi: 10.1002/2013GB004641,2008-12-16,a11,-47.3,-57,33,1,4.61,MDT,24,8.81,4.98,350,52.87,143.01,112.99,0.81,10.3,0.8,0.89,,,,,,9.7,34.2
